id	date	link	fragment	page	annotator	notes	transcription	translation	c1	c2
https://augusti.freizo.org/iiif/anno/573ff223-9674-50b5-adcb-d1442363c0d0/a13	2021-10-26T13:33:04.920Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0136r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0136r.jp2/2502,4579,290,223/pct:50/0/default.jpg	0136r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/573ff223-9674-50b5-adcb-d1442363c0d0/a14	2021-10-26T13:33:19.939Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0136r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0136r.jp2/2237,4620,299,205/pct:50/0/default.jpg	0136r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/573ff223-9674-50b5-adcb-d1442363c0d0/a15	2021-10-26T13:33:31.449Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0136r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0136r.jp2/2416,4766,286,286/pct:50/0/default.jpg	0136r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/573ff223-9674-50b5-adcb-d1442363c0d0/a16	2021-10-26T13:33:44.840Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0136r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0136r.jp2/2213,4792,236,307/pct:50/0/default.jpg	0136r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/573ff223-9674-50b5-adcb-d1442363c0d0/a17	2021-10-26T13:34:00.895Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0136r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0136r.jp2/2105,4792,193,316/pct:50/0/default.jpg	0136r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/573ff223-9674-50b5-adcb-d1442363c0d0/a18	2021-11-05T10:43:54.814Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0136r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0136r.jp2/811,860,2720,2270/pct:50/0/default.jpg	0136r	Lucas Burkart				Szene	
https://augusti.freizo.org/iiif/anno/573ff223-9674-50b5-adcb-d1442363c0d0/a19	2021-11-05T10:44:27.510Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0136r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0136r.jp2/282,3131,3597,4071/pct:50/0/default.jpg	0136r	Lucas Burkart				Szene	
https://augusti.freizo.org/iiif/anno/e210bbd4-7377-53a8-b754-407d1fe7444c/a4	2021-10-25T10:15:08.411Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0136v.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0136v.jp2/756,4967,252,194/pct:50/0/default.jpg	0136v	Ina Serif		[???]			Ergänzung; Nicht lesbar
https://augusti.freizo.org/iiif/anno/e210bbd4-7377-53a8-b754-407d1fe7444c/a0	2021-08-26T18:52:39.256Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0136v.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0136v.jp2/1848,519,2438,6037/pct:50/0/default.jpg	0136v	Jakob Weber		At deus, inpaciens fraudis scelerisque nefandi, Puplicat in lucem, quid tegit archa nephas. Nam nichil admittit felix fortuna sinistrum, Nec possunt, quid obest, prospera fata pati. Нес tria felices cimitantia Cesaris actus Quam bene dispensant: sors bona, fata, deus! Conscius archani quidam secreta revelat Et docet insidias enumeratque vins. Detegit et scriptum nocturna lampade factum, Quid docet in Caypha presule posse tapi. Ostupet armipotens famulos miratus iniquos, Ducit et in dubiam verba relata fidem. Postquam certa fides super hiis datur, indice scripte, Coniuratirum dissimulatur opus. Curia contrahitur, resident in jure vocati, Quisque sibi dubitans, multa timenda tirent. Iamque silere dato, solin redimitus ab alto Exolvit queruli Cesar in ore miras: »Quis pro pace necem vel quis pro munere dampnum Aut quis pro donis dampna merkur?«, ait. »Nec Christo Cayphas fecit nec sevius Anna, Quam michi conscripte disposuere manus.« Protinus armiferis pleno iubet ore ministris, Ut capiant, quisquis littera Tecta notat. Qui titi mandatis inplent pia iussa receptis, Infectos capiunt prodicione vins. Dampnatos ex lege vins dementia differt, Et suffert pietas impietatis honus. In condempnatos meritum sententia tardat, Quo datur, ut vinctos Apula dampnet humus. Quam Cesar priperans ex parte licenciat agmen, Ne gravet urbanos maxima turba suis. Bawarus et scavus, Lonbardus, Marchio, Tuscus, In propriam redeunt saхo, Boemus humum.	Aber Gott, der den Betrug nicht duldet und das ruchlose Verbrechen, bringt offen zu Tage, welches Verbrechen der Schrein enthält. Denn ein glückliches Sс hiс ksа l laß nichts Negatives zu, und ein günstiges Fatum kann nichts dulden, das hinderlich ist. Diese drei, die die Taten des Kaisers begleiten, wie gut walten sie: gutes Glück, Schicksal und Gott! Einer, der das Geheimnis kennt, enthüllt die verdeckten Pläne und bezeichnet die Anschläge und zählt die Beteiligten auf. Er deckt auch ein bei nächtlichem Lampenschein abgefaßtes Schriftstück auf, das lehrt, daß man in dem Bischof einen Kaiphas zu fassen bekommt. Der Waffengewaltige stutzt, verwundert sich über die unrechten Diener und zieht die Glaubwürdigkeit der berichteten Worte in Zweifel. Nachdem aber sichere Gewähr dafür geleistet worden ist, wird das Werk der Verschwörer verheimlicht. Der Rat wird versammelt, die Einberufenen sitzen zu Gericht, ein jeder ist im Zweifel über sich, sie befürchten viel Furchterregendes. Nachdem nun schweigen geboten war, gekrönt vom hohen Thron beseitigte der Kaiser durch seine Anklagerede weitere Verzögerungen: »Wer verdient für Frieden Tod oder wer für einen Gunsterweis Schädigung oder wer für Geschenke Verluste?«, so spricht er. »Nicht Kaiphas und nicht Hannas haben Christus schlimmer behandelt, als es die schriftlich verzeichneten Hände mir zugedacht hatten.« Unverzüglich befiehlt er mit lauter Stimme bewaffneten Dienern festzunehmen, wen immer das verlesene Schreiben nennt. Diese erfüllen sofort nach Erhalt ihres Auftrages die frommen Befehle und verhaften die in die Verschwörung verwickelten Männer. Die Milde gewährt den gesetzmäßig Verurteilten Aufschub, und die Nächstenliebe erträgt die Last der Lieblosigkeit. Das Machtwort hält die verdiente Strafe gegniiber den Verurteilten auf, wodurch es ermöglicht wird, daß der Boden Apuliens die Gefesselten bestraft. Dorthin eilt der Kaiser und entläßt teilweise sein Heer, damit keine große Masse seine Stadtbürger belastet. Der Baier und Slave, der Lombarde und Marker, der Tiskaner, sie kehren auf den heimischen Boden zurück wie auch der Sachse und Böhme.	Text	
https://augusti.freizo.org/iiif/anno/e210bbd4-7377-53a8-b754-407d1fe7444c/a1	2021-10-12T08:56:43.048Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0136v.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0136v.jp2/3803,1151,442,191/pct:50/0/default.jpg	0136v	Dominic Weber		prospera		Textannotation	Abkürzungsauflösung
https://augusti.freizo.org/iiif/anno/e210bbd4-7377-53a8-b754-407d1fe7444c/a2	2021-10-12T09:00:15.287Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0136v.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0136v.jp2/2468,2717,218,148/pct:50/0/default.jpg	0136v	Dominic Weber	Nur Endung aufgelöst: coniuratoris.\nAlle Editionen lesen jedoch richtigerweise coniudatorum (PPP, gen. pl. m./n.)	-ris		Textannotation	Abkürzungsauflösung
https://augusti.freizo.org/iiif/anno/e210bbd4-7377-53a8-b754-407d1fe7444c/a3	2021-10-25T10:14:34.089Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0136v.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0136v.jp2/3737,3582,417,154/pct:50/0/default.jpg	0136v	Ina Serif	Neben der Auflösung der Abkürzung wird auch das überschüssige p wegredigiert, bzw. die Schreibweise angepasst.	damnum		Textannotation	Abkürzungsauflösung; Korrektur
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a0	2021-08-26T18:54:03.184Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/2038,581,1463,319/pct:50/0/default.jpg	0137r	Jakob Weber		monachus iste coniurationem proditorum detexit		Bildannotation	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a2	2021-08-26T18:55:34.733Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/3324,777,918,187/pct:50/0/default.jpg	0137r	Jakob Weber		isti sunt proditores		Bildannotation	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a1	2021-08-26T18:54:59.902Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/637,253,769,424/pct:50/0/default.jpg	0137r	Jakob Weber		imperator Henricus VI.		Bildannotation	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a3	2021-08-26T18:57:04.476Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/376,3760,1405,218/pct:50/0/default.jpg	0137r	Jakob Weber		lectis litteris proditionis capiuntur proditores		Bildannotation	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a4	2021-10-26T13:35:06.612Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/807,636,362,421/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a5	2021-10-26T13:35:16.020Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/1335,420,370,570/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a6	2021-10-29T14:00:50.994Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/2025,1114,303,333/pct:50/0/default.jpg	0137r	Darius Schlaeppi	Kopf\nTonsur			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a7	2021-10-26T13:35:33.493Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/2298,907,252,231/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a8	2021-10-26T13:35:42.645Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/2846,1820,252,252/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a9	2021-10-26T13:35:58.442Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/3091,988,247,229/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a10	2021-10-26T13:36:06.873Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/3283,945,267,272/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a11	2021-10-26T13:36:15.307Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/3558,906,235,267/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a12	2021-10-26T13:36:25.126Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/3781,923,188,265/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a13	2021-10-26T13:36:42.385Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/3969,908,221,265/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a14	2021-10-26T13:36:53.361Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/4085,992,398,413/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a15	2021-10-26T13:37:08.668Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/3918,1104,176,190/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a16	2021-10-26T13:37:19.277Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/3744,1174,265,315/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a17	2021-10-26T13:37:30.452Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/3464,1131,292,345/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a18	2021-10-26T13:37:57.976Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/3209,1166,267,333/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a19	2021-10-26T13:38:13.131Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/760,3926,323,305/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a20	2021-10-26T13:38:23.260Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/1886,3729,348,510/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a21	2021-10-26T13:38:37.302Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/3001,4124,249,439/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a22	2021-10-26T13:38:57.304Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/3209,4069,178,478/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a23	2021-10-26T13:39:10.412Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/3338,4073,224,425/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a24	2021-10-26T13:39:25.530Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/3470,3977,238,468/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a25	2021-10-26T13:39:38.706Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/3659,3976,238,492/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a26	2021-10-26T13:39:48.734Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/3857,3949,196,429/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a27	2021-10-26T13:39:59.885Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/4058,3942,241,450/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a28	2021-10-26T13:40:10.638Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/1215,5092,401,305/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a29	2021-10-26T13:40:21.475Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/884,5082,365,316/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7c2f3ea8-ebf5-5d42-9b4f-8655990fdb92/a30	2021-10-26T13:40:30.656Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0137r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0137r.jp2/577,5103,309,327/pct:50/0/default.jpg	0137r	Ina Serif	Kopf			Prototyp	
